tweet,label
"['fuck', 'sneak', 'lad', 'rank', 'sox', 'love', 'yeah', 'need', 'kinky', 'scally']",1
"['like', 'expose', 'childish', 'nigga', 'bitch', 'shiiii', 'female']",1
"['bestfriend', 'trys', 'thing', 'bitch', 'new', 'love', 'yasss']",1
"['wop', 'find', 'dude', 'omg', 'video', 'remember']",0
"['thick', 'fuck', 'get', 'pussy', 'damn', 'workout', 'raw', 'man']",1
"['frenchscally', 'french', 'woof', 'love', 'sexy', 'rawr', 'scally']",0
"['bitch', 'write', 'nothing', 'life', 'pantie', 'free', 'need']",1
"['burrito', 'catch', 'bitch', 'potosino', 'haha', 'huh', 'want']",1
"['niggas', 'say', 'hoe', 'better', 'cuz']",1
"['hardcore', 'way', 'fuck', 'water', 'powder', 'boil', 'bitch', 'drink', 'mac', 'eat', 'boiling', 'snort', 'cheese']",1
"['ass', 'rite', 'perpetually', 'fade', 'bitch', 'fresh', 'yourenotmytype', 'real']",1
"['annoying', 'pretty', 'bitch', 'love', 'judyann']",1
"['lmao', 'huggie', 'bitch', 'get']",1
"['bitch', 'bye']",1
"['like', 'bitch', 'look']",1
"['chase', 'hoe', 'money']",1
"['ass', 'stand', 'nigga', 'bitch', 'know', 'want']",1
"['way', 'hot', 'fucker', 'love', 'sexy', 'chav', 'scally']",1
"['shit', 'bitch', 'gay', 'newly', 'kno', 'work']",1
"['job', 'stripper', 'bitch', 'lol', 'real', 'want']",1
"['feeling', 'bitch', 'feelin', 'meat', 'ainn', 'awww']",1
"['snake', 'industrial', 'accessory', 'dem', 'hoe', 'dea', 'bite', 'amp', 'tattoo', 'piercin', 'want']",1
"['albino', 'baby']",0
"['loyal', 'hoe']",1
"['order', 'fuck', 'fat', 'bitch', 'eat', 'chinese', 'yassssss', 'taco']",1
"['love', 'bitch', 'lunch']",1
"['power', 'get', 'view', 'bitch', 'change', 'rich', 'political', 'brainer', 'whore', 'soon']",1
"['devil', 'away', 'keep', 'day', 'pussy']",1
"['bitch', 'mean']",1
"['child', 'want', 'bitch', 'baby']",1
"['bitch', 'lose']",1
"['twitter', 'like', 'baby', 'street', 'say', 'bitch', 'left', 'real', 'cuz']",1
"['word', 'use', 'like', 'sound', 'bae', 'ghetto']",0
"['jewis', 'fuck', 'batter', 'emma', 'move', 'girl', 'cos', 'wee', 'stop', 'urself', 'nail', 'cunt', 'pussy']",1
"['alexa', 'hoe', 'bleed']",1
"['bando', 'wit', 'boolin', 'bitch']",1
"['brownie', 'love', 'movie']",0
"['realist', 'bad', 'shit', 'say', 'bitch', 'hot', 'partynextdoor', 'everyday', 'feelin', 'need']",1
"['way', 'punch', 'bitch']",1
"['like', 'caesar', 'start', 'shit', 'ape', 'bitch', 'let', 'look', 'home']",1
"['yank', 'maverick', 'comrade', 'give', 'know', 'chinese', 'birdie', 'imperialist', 'communicate']",0
"['bitch', 'duce', 'dad', 'snapchat']",1
"['fact', 'disagree', 'loyal', 'hoe', 'believe', 'bunch']",1
"['ugly', 'niggas', 'bitch', 'know', 'broke']",1
"['fall', 'like', 'nigga', 'bird', 'live', 'favorite', 'amp', 'song', 'weeknd', 'meee']",1
"['fuckin', 'nigga', 'worry', 'bitch']",1
"['tight', 'away', 'alright', 'pussy']",1
"['cause', 'stack', 'dope', 'bitch', 'mixtape', 'download', 'call', 'song', 'drop']",1
"['dumb', 'bitch', 'thing']",1
"['like', 'nigga', 'eat', 'hungry', 'real', 'pussy']",1
"['let', 'cripple', 'eff']",1
"['better', 'bitch', 'look']",1
"['ass', 'like', 'hoe', 'care', 'look', 'facto']",1
"['fuck', 'bad', 'nigga', 'bitch', 'tired']",1
"['chick', 'bitch', 'beautiful', 'foreign', 'lie', 'man']",1
"['team', 'nigga', 'bitch', 'wanna', 'work', 'kno', 'rich', 'fresh', 'clean', 'cuz', 'need']",1
"['fuck', 'bitch', 'rule', 'dragon', 'goku', 'ball', 'suck']",1
"['nodejs', 'tube', 'box', 'flappy', 'generate', 'ability', 'bird', 'node', 'ascii', 'bring']",0
"['bear', 'fine', 'bitch', 'shit']",1
"['ass', 'detroit', 'fuckin', 'wigger']",1
"['mad', 'stab', 'date', 'okay', 'girl', 'hoe', 'love', 'heart']",1
"['password', 'twitt', 'bitch', 'know']",1
"['thick', 'see', 'hot', 'hoe', 'show']",1
"['hit', 'bitch', 'hoe']",1
"['white', 'bitch', 'sum', 'ruckus', 'lucky', 'marry', 'woman', 'uncle']",1
"['ass', 'funny', 'shit', 'nigga', 'bitch', 'wanna', 'trinna', 'imma', 'omg', 'account', 'real', 'saving', 'man']",1
"['great', 'carl', 'line', 'hoe', 'long', 'grandma', 'grandpa', 'mom']",1
"['shitmybosssay', 'ohio', 'girl', 'find', 'nigger', 'hey', 'look', 'video', 'kidnap', 'man']",1
"['hey', 'pussy']",1
"['draft', 'zone', 'war', 'gung', 'send', 'afghanistan', 'folk']",0
"['bitch', 'hot']",1
"['talk', 'bout', 'bro', 'hoe']",1
"['crazy', 'bitch', 'hilarious']",1
"['fuck', 'like', 'thing', 'dog', 'dirty', 'bitch', 'know', 'look', 'shoe', 'negro']",1
"['murphy', 'jesus', 'hillbilly', 'hahahahaha', 'thrill', 'billy', 'heart']",0
['bitch'],1
"['sosa', 'handle', 'liquor', 'bitch', 'meeedd', 'chief']",1
"['bitches', 'bautista', 'edgar', 'chase', 'dude']",1
"['forever', 'love', 'hoe', 'baby']",1
"['picture', 'bitch', 'tamar', 'beat', 'need']",1
['hoe'],1
"['way', 'chug', 'shitallysay', 'alot', 'new', 'find', 'open', 'mouth']",0
"['hate', 'bitch', 'wanna', 'tongue', 'smack', 'face', 'kiss', 'fucking']",1
"['like', 'queen', 'latifah', 'get', 'round', 'bitch', 'titi', 'jada', 'picket', 'niece', 'set', 'ride']",1
"['get', 'bitch', 'sister', 'stop', 'call', 'woman', 'tell']",1
"['guess', 'night', 'nigga', 'bitch', 'die', 'stewie']",1
"['eating', 'freshrhymes', 'bitch', 'jerksquad', 'halibut', 'slowstir']",1
"['lady', 'troubadour', 'sex', 'bitch', 'wanna', 'probably', 'love', 'married', 'bang']",1
"['bitch', 'hear', 'look', 'candy', 'man']",1
"['lady', 'individually', 'bitches', 'mad', 'name', 'bitch', 'know', 'williams', 'hope', 'katt']",1
"['get', 'boy', 'bitch', 'number']",1
"['fuck', 'shit', 'sell', 'girl', 'know', 'dream', 'faggot', 'car', 'eatin', 'grin']",1
"['cause', 'suppose', 'bitch', 'mature', 'old', 'fool', 'man']",1
"['cup', 'hand', 'bitch', 'leave', 'prolly']",1
"['like', 'say', 'know', 'taste', 'wolf', 'pussy']",1
"['teach', 'hair', 'movie', 'eat', 'cut', 'pussy']",1
"['like', 'cop', 'dress', 'mad', 'right', 'forget', 'yes', 'yeah', 'pussy']",1
"['come', 'wit', 'flock', 'go', 'bitch', 'strike', 'amp', 'dike', 'home', 'jail']",1
"['fuck', 'stand', 'relative', 'bitch', 'dizzy', 'unique', 'overhear', 'saying', 'phrase', 'amp', 'young', 'separate']",1
"['thi', 'like', 'wake', 'bitch', 'bed']",1
"['sir', 'bitch', 'manager']",1
"['beat', 'hard', 'pussy']",1
"['neck', 'slit', 'throat']",0
"['ass', 'jt2020tour', 'honkey', 'funky', 'cabaret', 'tonight', 'shout']",1
"['pussy', 'kfc', 'compare']",1
"['order', 'axl', 'personality', 'robot', 'sex', 'bitch', 'new', 'download', 'love', 'rise', 'yell', 'goddamn', 'face']",1
"['like', 'malcolm', 'bitch', 'surround', 'miss', 'feelin', 'middle']",1
"['waste', 'dimple', 'prayer', 'team', 'go', 'lol', 'stop', 'piss', 'trash']",1
"['chocolate', 'cinnamon', 'dip', 'apple', 'bitch', 'probably', 'main']",1
"['sick', 'ass', 'shit', 'throw', 'bitch', 'smh', 'pick', 'sit', 'bro', 'geno', 'feed', 'man']",1
"['fuck', 'dig', 'nigga', 'bitch', 'sorry']",1
"['ibs', 'syndrome', 'irritable', 'bitch']",1
"['shorty', 'love', 'bitch', 'hide']",1
"['talk', 'get', 'pussy']",1
"['wave', 'bad', 'start', 'hand', 'bitch', 'high', 'girl', 'room']",1
"['fuck', 'ass', '50centmovie', 'bitch', 'donkey', 'straight', 'beforeiselfdestruct', 'imma', 'week', 'tie', 'hahahahahahahahaha', 'basement']",1
"['anthem', 'get', 'dumb', 'mind', 'hoe']",1
"['mexican', 'asian', 'albino', 'dad']",0
"['accept', 'larry', 'directioner', 'like', 'boy', 'true', 'bitch', 'know', 'fan', 'cry', 'thankyoupaulforconfirminglarry', 'take']",1
"['word', 'blind', 'husband', 'allegation', 'dumb', 'bitch', 'know', 'bedroom', 'naive', 'amp', 'cheat', 'ramona']",1
"['late', 'bitch', 'tag']",1
"['hunter', 'dykes', 'dyke']",1
"['robert', 'julia', 'nottinghill']",1
"['twitter', 'yellow', 'follow', 'brick']",0
"['like', 'guess', 'good', 'get', 'pussy', 'lmfaoooooooooooooooooo', 'mama', 'don']",1
"['control', 'wendy', 'chick', 'scientist', 'davis', 'study', 'create', 'shy', 'lol', 'penguin', 'remote', 'cripple']",0
"['maybe', 'let', 'spank', 'nip', 'ahoy']",1
"['kill', 'baby', 'cracker', 'let', 'hear', 'wtf', 'wow']",1
"['pimpin', 'like', 'wrong', 'correct', 'bitch', 'smackin', 'involve', 'money']",1
"['like', 'cake', 'look', 'lmao', 'pound', 'pussy']",1
"['phone', 'shit', 'adidas', 'light', 'rose', 'lmao', 'retard']",1
"['ongesteld', 'rol', 'wat', 'van', 'leg', 'ren', 'denkt', 'uit', 'mam', 'hoe', 'die', 'haar', 'doet', 'waar', 'weer', 'soort', 'net', 'vragen']",0
"['maybe', 'friend', 'bitch', 'cum', 'know', 'stupid', 'want']",1
"['kirk', 'like', 'franklin', 'dmx', 'smh', 'ghetto', 'neighbor', 'kid', 'play', 'beat']",0
"['porch', 'come', 'bottle', 'monkey', 'knife', 'time', 'broken', 'think', 'nigger', 'grandma', 'refer']",1
"['mind', 'knowin', 'bitch', 'damn', 'business', 'momma', 'fuckin', 'motha', 'tell', 'yoooo']",1
"['freeeeeze', 'bra', 'okay', 'slice', 'nip']",1
"['twitter', 'like', 'say', 'admit', 'act', 'hack', 'want', 'pussy']",1
"['like', 'job', 'russ', 'loss', 'girl', 'bitch', 'able', 'gon', 'tight', 'damn', 'nah']",1
"['hate', 'think', 'smmfh', 'photoshoppe', 'faggot', 'some1', 'nah', 'face']",1
"['like', 'bitch', 'run', 'new', 'flame', 'lol', 'super', 'song']",1
"['fuck', 'niggas', 'bitch', 'yell', 'want', 'broke', 'money']",1
"['niggas', 'eeeeeen', 'nothing', 'press', 'pussy']",1
"['nan', 'bitches']",1
"['boat', 'mom', 'thank', 'hoe']",1
"['lamar', 'ovo', 'amp', 'kendrick', 'trash']",0
"['break', 'ass', 'water', 'get', 'hoe', 'pregnant', 'riptallt', 'sorry', 'money']",1
"['base', 'get', 'maybe', 'yanks', 'teach', 'game', 'sox', 'past', 'die', 'laugh', 'couple', 'red', 'need']",0
"['stand', 'people', 'slum', 'time', 'mongerl', 'aryan', 'turn', 'ghetto', 'world', 'race']",1
"['shoot', 'okay', 'bitch', 'club', 'freestyle', 'whip', 'dickau', 'pistol']",1
"['pierce', 'come', 'timeline', 'thank', 'pussy']",1
"['shot', 'bitch', 'belly', 'send', 'machiavelli', 'remy']",1
"['nasty', 'roberto', 'hoe']",1
"['come', 'view', 'comment', 'justin', 'bitch', 'fan', 'video', 'son', 'timberlake', 'sorry', 'million', 'fucking']",1
"['jerk', 'necessary', 'search', 'story', 'white', 'incredible', 'find', 'caribbean', 'quest', 'redneck', 'ingredient', 'land', 'chicken', 'man']",1
"['sell', 'fast', 'bitch', 'smile', 'remix', 'material', 'soul', 'car', 'tupac', 'wish']",1
"['shake', 'aka', 'sex', 'redneck', 'bear', 'dead', 'have']",1
"['summer', 'compare', 'shall', 'bitch', 'thee', 'day']",1
"['get', 'wheat', 'shape', 'organic', 'lip', 'pussy']",1
"['wigga', 'say', 'rich', 'rag', 'man']",1
['bitch'],1
"['get', 'test', 'florida', 'swamp', 'sniff', 'pussy']",1
"['fuck', 'lady', 'bitch', 'know', 'live', 'classy', 'young', 'slow']",1
"['like', 'football', 'good', 'player', 'act', 'nig']",1
"['needle', 'shove', 'stop', 'afterearth', 'son', 'heart', 'pussy']",1
"['fuck', 'yuppie', 'eat', 'stop', 'look', 'pussy']",1
"['dirt', 'takin', 'finger', 'straight', 'know', 'dick', 'pussy']",1
"['bro', 'move', 'hoe']",1
"['ugly', 'great', 'personality', 'nice', 'get', 'plain', 'girl', 'borderline', 'smile', 'hey', 'chunky', 'amp', 'look']",1
"['devil', 'selfish', 'inside', 'brown', 'color', 'grow', 'restrict', 'white', 'black', 'yellow', 'heart', 'wicked']",0
"['yellow', 'student', 'water', 'healthy']",0
"['loyal', 'hoe']",1
"['callin', 'hoe', 'pickin']",1
"['sour', 'wit', 'bitter', 'apple', 'bitch', 'fuckin']",1
"['fuck', 'get', 'bitch', 'orioles', 'petty', 'faggot', 'sweep', 'outta']",1
"['ass', 'snuck', 'get', 'ghetto', 'band']",1
"['watch', 'saint', 'gon', 'win', 'division', 'nfc', 'south', 'trash']",0
"['niggas', 'date', 'hate', 'bitch', 'hoe', 'old', 'fan', 'look', 'wait', 'mama']",1
"['elliott', 'ghetto', 'missy', 'motherfucker']",1
"['recipe', 'eat', 'hell', 'call', 'brownie', 'leftover']",0
"['broad', 'ass', 'cause', 'shit', 'white', 'talk', 'represent', 'black', 'racist', 'trash', 'ratchet']",1
"['trust', 'bitch', 'noneeee']",1
"['life', 'twitter', 'twitt', 'bitch']",1
"['choose', 'robert', 'frost', 'road', 'tunheimr', 'giant', 'diverge', 'wood', 'yellow']",0
"['get', '200k', 'bitch', 'nigga', 'antonio', 'tarver', 'haymon']",1
"['bottle', 'like', 'mad', 'catch', 'cuz', 'late', 'cab', 'yellow', 'heart']",1
"['got', 'girlfriend', 'low', 'good', 'hoe', 'girl', 'lookin', 'fuckin']",1
"['virgin', 'oomf', 'regular', 'pussy']",1
"['fat', 'get', 'titty', 'bitch', 'ole', 'bootie', 'luv', 'big', 'lmaooo', 'cuz', 'whaaaaaat', 'phat']",1
"['walk', 'like', 'bitch', 'nigga']",1
"['rally', 'kkk', 'hate', 'spic', 'nigger', 'faggot']",1
"['butt', 'queer', 'like', 'hut']",1
"['biology', 'say', 'bitch']",1
"['report', 'ladies', 'get', 'game', 'better', 'spam', 'head', 'pussy']",1
"['squad', 'hoe', 'pass']",1
"['fuck', 'jiggaboo', 'callin', 'nigga']",1
"['see', 'people', 'street', 'okay', 'walk', 'marriage', 'hand', 'future', 'gay', 'want', 'think', 'hold', 'fag', 'son', 'sorry']",1
"['chris', 'bitch', 'mom', 'allison', 'little']",1
"['dead', 'snl', 'play', 'want', 'pussy']",1
"['evil', 'ranger', 'duh', 'bitch', 'wanna', 'green']",1
"['good', 'question', 'hahahahaha', 'burn', 'want', 'pussy']",1
"['shank', 'ceviche', 'bitch']",1
"['get', 'hoe', 'work', 'hahaha', 'rough', 'day']",1
"['establish', 'yes', 'wow', 'bitch']",1
"['baby', 'bitch', 'girl', 'new', 'brand', 'forget', 'burn', 'home', 'cookie']",1
"['word', ""mtzra'ym"", 'yah', 'egyptians', 'people', 'inheritance', 'say', 'ethiopian', 'kushite', ""ysrah'al""]",0
"['yardies', 'yaoooooooo', 'mawnin']",0
"['shoot', 'bitch', 'porn', 'tryna', 'tony', 'horn', 'worthy', 'shirt']",1
"['shitfahdsay', 'sublet', 'pussy']",1
"['like', 'foot', 'bitch', 'puss', 'flower', 'whut', 'omg', 'smell']",1
"['sentence', 'relationship', 'bitch', 'end', 'mama']",1
"['spear', 'chucker', 'shit', 'gunna']",1
"['response', 'text', 'bitch', 'long', 'favorite']",1
"['cat', 'boy', 'pussy']",1
['cunt'],1
"['stormy', 'jake', 'pull', 'collect', 'pantie', 'alright', 'dodge', 'pussy']",1
['ghetto'],1
"['fuck', 'like', 'color', 'white', 'colored', 'folk']",1
"['get', 'hoe', 'hella']",1
"['toco', 'charlie', 'bell', 'line', 'light', 'house', 'morning', 'diana', 'miracle', 'hit']",0
"['swerve', 'helll', 'hoe', 'look', 'today', 'cute']",1
"['like', 'dressed', 'bird', 'help', 'morning', 'look', 'little']",0
"['ass', 'trout', 'bitch', 'mouth', 'deeeeaaaadd']",1
"['ass', 'like', 'shit', 'tard', 'total', 'cool', 'talk', 'retarded', 'kick', 'fag', 'live', 'lot', 'scro']",1
"['use', 'diaper', 'image', 'land', 'cool', 'redskin', 'nfl', 'concussion', 'joke', 'sure', 'take', 'retard']",1
"['garden', 'bitch', 'rise', 'weed']",1
"['fuck', 'ass', 'post', 'shit', 'picture', 'flat', 'titty', 'dumb', 'slut', 'cunt']",1
['queer'],1
"['bad', 'homeboy', 'cash', 'hoe', 'look', 'give']",1
"['tooth', 'like', 'away', 'star', 'far', 'thank', 'yeah', 'yellow', 'aww']",0
"['fuck', 'like', 'clipper', 'wanna', 'lol', 'play', 'yup', 'trash']",1
"['ariana', 'time', 'say', 'hoe', 'lol', 'mom']",1
['bitch'],1
"['kill', 'close', 'bitch', 'handicapped', 'triple', 'ayo', 'scalp', 'six', 'look', 'crippled', 'real']",1
"['freak', 'bitch', 'shit']",1
"['vagina', 'resilient', 'bitch', 'little']",1
"['nah', 'love', 'bitch']",1
"['root', 'attribute', 'drama', 'mama', 'head', 'pussy']",1
"['johnson', 'cause', 'hoe', 'catchin', 'erry', 'keyshawn']",1
"['annoying', 'hoe', 'save', 'captain', 'phrase']",1
"['fuck', 'everybody', 'watch', 'go', 'bitch', 'judgement', 'buu', 'big', 'majjinn', 'look', 'day', 'jumbotron']",1
"['evelyn', 'bitch', 'let', 'headbutt', 'settle']",1
"['like', 'parton', 'bitch', 'dolly', 'look']",1
"['fuck', 'hater', 'ass', 'quick', 'youtube', 'comment', 'good', 'friend', 'think', 'dick', 'die', 'suck', 'pussy']",1
"['large', 'diagram', 'hick', 'raver', 'intersection', 'venn']",0
"['john', 'like', 'wit', 'luke', 'hoe', 'hit', 'dick', 'stockton', 'choppa', 'look', 'fatherrr', 'suck', 'cus']",1
"['fuck', 'aye', 'uppercut', 'combo', 'tyson', 'bitch', 'right', 'deck', 'place', 'work', 'end', 'shut', 'fucking']",1
"['kim', 'keeper', 'dip', 'true', 'dad', 'dick', 'redneck', 'woman', 'suck']",1
"['go', 'bitch', 'rip', 'lol', 'apart']",1
"['britney', 'leviticus', 'bible', 'bitch']",1
"['ass', 'niggas', 'bitch', 'hoe', 'bright', 'fag', 'dike', 'black', 'wag', 'scally', 'tag']",1
"['studio', 'word', 'crib', 'like', 'shit', 'tryna', 'mufuckin', 'god', 'buss', 'pussy']",1
"['suit', 'boomin', 'skin', 'dispute', 'hoe', 'think', 'tight', 'cat', 'assume', 'cute', 'body']",1
"['fuck', 'blah', 'later', 'good', 'friend', 'bitch', 'bae', 'stupid', 'omg', 'week', 'swear', 'ilysm']",1
"['way', 'fuck', 'bitch', 'lord', 'race']",1
"['poor', 'whitey']",1
"['bro', 'trust', 'hoe', 'ride']",1
"['see', 'fabulous', 'flat', 'hate', 'go', 'fuckgm', 'koe', 'naa', 'weekend', 'second', 'nae', 'cunt', 'man']",1
"['good', 'hoe', 'quote', 'abraham', 'lincoln']",1
"['guy', 'like', 'kim', 'tortilla', 'fridge', 'bitch', 'girl', 'shape', 'amp', 'look', 'mean', 'latinas', 'mini', 'smell', 'kardashian']",1
"['twat', 'feel', 'rapper', 'make', 'weird']",0
"['wth', 'better', 'mean', 'pipe', 'pussy']",1
"['youtube', 'comment', 'dick', 'angry', 'fucking', 'beat', 'pussy']",1
"['cunt', 'right']",1
"['rain', 'bitch', 'forget', 'car', 'son', 'window', 'moment']",1
"['facebook', 'beggin', 'sideline', 'dumb', 'hoe', 'hoes', 'needy', 'love', 'look', '10thingsthatgetsonmynerves', 'ratchet']",1
"['hit', 'want', 'bitch', 'campus']",1
"['blowin', 'like', 'queen', 'dairy', 'spare', 'bitch', 'leavin', 'tire', '1personidbitchslap']",1
"['snoop', 'charlie', 'betawards', 'justin', 'fun', 'tribute', 'wilson', '2013faves', 'have']",0
"['feel', '2013taughtme', 'pussy']",1
"['5wordsaftersex', 'bitch', 'pussy']",1
"['bad', 'away', 'rain', 'azmonsoon', 'tcot', 'azflooding', 'white', 'state', 'wash', 'lot', 'racist', 'teaparty', 'teabagger', 'trash']",1
"['chrisfromwalmart', 'get', 'text', 'bitch', 'retweet', 'alexfromtarget', 'million']",1
"['wet', 'lmmfao', 'alexfromtarget', 'bitch']",1
"['organizer', 'anncoulter', 'syria', 'community', 'call', 'cunt', 'obama']",1
"['asagiraffes', 'pussy']",1
"['charlie', 'caucus', 'remain', 'rangel', 'embarrassed', 'askdem']",0
"['fish', 'bitch', 'dock', 'dick', 'bass', 'bob']",1
"['break', 'mass', 'charlie', 'baker', 'watch', 'stream', 'coverage', 'governor', 'live', 'online', 'call', 'race', 'wcvb']",0
"['fruit', 'bitch', 'loop', 'bangbangbirdgang']",1
"['way', 'holy', 'bitch', 'bartender', 'tall', 'real', 'bar', 'bartending', 'pain', 'design']",1
"['sosa', 'bitch', 'bangbang', 'love', 'bestsongtohavesexto']",1
"['gop', 'exist', 'gay', 'sodomy', 'bird', 'yes', 'couple', 'bigbird', 'world', 'creator', 'jail']",0
"['door', 'watch', 'bitch', 'game', 'pure', 'open', '2nite', 'bitchslapthursday', 'passion']",1
"['blessjesus', 'walk', 'agree', 'amos']",0
"['truth', 'amos', 'tell', 'hate', 'court', 'justice', 'detest', 'blessjesus', 'uphold']",0
"['crown', 'foot', 'blessjesus', 'head', 'sole']",0
"['valuable', 'blessjesusair', 'heavenly', 'bird', 'air', 'matthew', 'father', 'look', 'feed']",0
"['strong', 'birthday', 'belate', 'aunt', 'fifth', 'mary', 'blessjesuslove', 'agne', 'happy']",0
"['bout2gocrazy', 'hungrier', 'diet', 'aintnolevelz2disshit', 'phat']",1
"['bean', 'guy', 'like', 'bag', 'round', 'hurt', 'bitch', 'burnnotice', 'shoots']",1
"['white', 'trash', 'california']",1
"['move', 'oklahoma', 'white', 'trash', 'california']",1
"['phone', 'feel', 'like', 'celebrityleakedphoto', 'whining', 'muslim', 'quit', 'bitch', 'know', 'nsa', 'yeah']",1
"['ass', 'fuck', 'christianbale', 'kiss', 'fight', 'retarded', 'faggot', 'dead', 'actor', 'god', 'moses']",1
"['commonquestioniget', 'ghetto', 'uou']",0
"['great', 'cowboy', 'team', 'bitch', 'win', 'cowboysnation', 'ilove']",1
"['crack', 'whip', 'cracker']",1
"['europeans', 'allow', 'live', 'non', 'dtla', 'trash']",1
"['tuck', 'get', 'duh', 'bitch', 'penis', 'possibly', 'boob', 'man']",1
"['way', 'dearfeministman', 'include', 'hood', 'good', 'self', 'man', 'easy', 'lose', 'respect', 'sacrifice', 'pussy']",1
"['crest', 'bless', 'ass', 'allahs', 'text', 'get', 'jesus', 'fake', 'degenerateartist', 'fuckin', 'retard']",1
"['yard', 'bride', 'get', 'muslim', 'degenerateartist', 'cuz', 'man', 'dick', 'expect', 'card', 'french', 'child', 'retard', 'demand']",1
"['word', 'witch', 'turd', 'walk', 'degenerateartist', 'bitch', 'question', 'evolve', 'absurd', 'glitch']",1
"['word', 'dangle', 'ting', 'fire', 'slang', 'swing', 'degenerateartist', 'bic', 'know', 'fan', 'flick', 'hear', 'alarm', 'jingo', 'drum', 'lick', 'pang']",1
"['sense', 'walk', 'involuntary', 'hillbilly', 'degenerateartist', 'sneeze', 'sniffs', 'fairy', 'climatechange', 'whiffy', 'downtown', 'hairy', 'ball', 'cuz', 'scary']",0
"['unanimous', 'firstballot', 'derekjeter', 'miss', 'lifelong', 'yankees', 'man']",0
"['white', 'trash', 'dutch', 'farmer']",1
"['people', 'outside', 'white', 'newyorkcity', 'live', 'dutch', 'trash']",1
"['thebird', 'early', 'jerryreed', 'dawn', 'earlybird', 'bird', 'morning', 'city', 'sunrise', 'kansas']",0
"['bad', 'great', 'ebola', 'get', 'time', 'think', 'bird', 'panic', 'flu']",0
"['gop', 'policy', 'great', 'ebola', 'vital', 'organ', 'tcot', 'eat', 'die', 'metaphor', 'host', 'teaparty', 'teabagger']",0
"['savior', 'grow', 'monkey', 'futuristic', 'earth', 'boy', 'explainananimeplotbadly', 'tail', 'old']",0
"['fuck', 'fact', 'piece', 'good', 'kanye', 'pussy']",1
"['fact', 'attention', 'tweet', 'day', 'hoe', 'dayum', 'wontgetme', 'ijs', 'need', 'female']",1
"['convinced', 'femalelogic', 'bad', 'jig']",0
"['root', 'royal', 'firecashman', 'october', 'have', 'yankees']",0
"['ass', 'fuck', 'montana', 'bitch', 'cus', 'sell', 'think', 'cool', 'lame', 'poser', 'drug', 'trend', 'french', 'freeelchapo']",1
